Date,Reservoir_Name,Inflow (cusecs/cumecs),Storage (TMC/MCM)
2011-04-14,Sardar Sarovar,49.62,47.991
2011-04-15,Sardar Sarovar,54.287,47.972
2011-04-16,Sardar Sarovar,13.342,47.954
2011-04-17,Sardar Sarovar,34.779,47.935
2011-04-18,Sardar Sarovar,56.638,47.916
2011-04-19,Sardar Sarovar,57.4,47.898
2011-04-20,Sardar Sarovar,56.734,47.879
2011-04-21,Sardar Sarovar,56.043,47.861
2011-04-22,Sardar Sarovar,34.779,47.842
2011-04-23,Sardar Sarovar,54.516,47.823
2011-04-24,Sardar Sarovar,160.103,47.805
2011-04-25,Sardar Sarovar,56.299,47.786
2011-04-26,Sardar Sarovar,57.08,47.768
2011-04-27,Sardar Sarovar,56.421,47.749
2011-04-28,Sardar Sarovar,56.459,47.731
2011-04-29,Sardar Sarovar,55.627,47.712
2011-04-30,Sardar Sarovar,57.168,47.693
2011-05-01,Sardar Sarovar,34.779,47.675
2011-05-02,Sardar Sarovar,56.961,41.318
2011-05-03,Sardar Sarovar,56.708,42.731
2011-05-04,Sardar Sarovar,57.625,38.493
2011-05-05,Sardar Sarovar,57.293,29.664
2011-05-06,Sardar Sarovar,56.586,20.836
2011-05-07,Sardar Sarovar,52.463,12.713
2011-05-08,Sardar Sarovar,39.495,32.489
2011-05-09,Sardar Sarovar,57.678,55.444
2011-05-10,Sardar Sarovar,55.821,50.147
2011-05-11,Sardar Sarovar,55.102,52.619
2011-05-12,Sardar Sarovar,59.101,48.381
2011-05-13,Sardar Sarovar,56.067,48.346
2011-05-14,Sardar Sarovar,58.394,48.31
2011-05-15,Sardar Sarovar,37.107,48.275
2011-05-16,Sardar Sarovar,55.349,48.24
2011-05-17,Sardar Sarovar,41.94,48.205
2011-05-18,Sardar Sarovar,56.764,48.169
2011-05-19,Sardar Sarovar,61.092,48.134
2011-05-20,Sardar Sarovar,74.313,48.099
2011-05-21,Sardar Sarovar,61.656,48.063
2011-05-22,Sardar Sarovar,55.019,48.028
2011-05-23,Sardar Sarovar,71.924,47.993
2011-05-24,Sardar Sarovar,70.894,47.957
2011-05-25,Sardar Sarovar,72.284,47.922
2011-05-26,Sardar Sarovar,70.828,47.887
2011-05-27,Sardar Sarovar,72.053,47.851
2011-05-28,Sardar Sarovar,73.795,47.816
2011-05-29,Sardar Sarovar,91.839,47.781
2011-05-30,Sardar Sarovar,52.806,47.745
2011-05-31,Sardar Sarovar,66.672,47.71
2011-06-01,Sardar Sarovar,69.42,47.675
2011-06-02,Sardar Sarovar,53.449,40.965
2011-06-03,Sardar Sarovar,52.81,42.378
2011-06-04,Sardar Sarovar,51.118,38.14
2011-06-05,Sardar Sarovar,140.34,29.311
2011-06-06,Sardar Sarovar,52.785,21.542
2011-06-07,Sardar Sarovar,62.889,13.42
2011-06-08,Sardar Sarovar,59.347,33.902
2011-06-09,Sardar Sarovar,51.29,55.444
2011-06-10,Sardar Sarovar,66.252,49.087
2011-06-11,Sardar Sarovar,63.247,52.266
2011-06-12,Sardar Sarovar,128.431,48.028
2011-06-13,Sardar Sarovar,60.464,48.009
2011-06-14,Sardar Sarovar,59.333,47.991
2011-06-15,Sardar Sarovar,57.613,47.972
2011-06-16,Sardar Sarovar,59.576,47.954
2011-06-17,Sardar Sarovar,117.663,47.935
2011-06-18,Sardar Sarovar,112.827,47.916
2011-06-19,Sardar Sarovar,726.084,47.898
2011-06-20,Sardar Sarovar,891.347,47.879
2011-06-21,Sardar Sarovar,925.781,47.861
2011-06-22,Sardar Sarovar,928.317,47.842
2011-06-23,Sardar Sarovar,926.251,47.823
2011-06-24,Sardar Sarovar,919.863,47.805
2011-06-25,Sardar Sarovar,994.169,47.786
2011-06-26,Sardar Sarovar,917.489,47.768
2011-06-27,Sardar Sarovar,1654.971,47.749
2011-06-28,Sardar Sarovar,1680.677,47.731
2011-06-29,Sardar Sarovar,1667.524,47.712
2011-06-30,Sardar Sarovar,1607.751,47.693
